2018199,114,3026400,2018319,3026402,3,1881,3026402
2018355,115,3026404,2018481,3026406,3,1884,3026406
2018518,116,3026408,2018806,3026415,8,1892,3026415
2018843,117,3026416,2018963,3026418,3,1895,3026418
2019001,118,3026420,2019158,3026423,4,1899,3026423
2019196,119,3026424,2019330,3026426,3,1902,3026426
2019368,120,3026428,2019489,3026430,3,1905,3026430
2019527,121,3026432,2019802,3026437,5,1910,3026437
2019845,122,3026440,2020003,3026445,6,1916,3026445
2020015,123,3026448,2020079,3026454,7,1923,3026454
2020088,124,3026456,2020135,3026460,5,1928,3026460
2020145,125,3026464,2020202,3026469,6,1934,3026469
2020212,126,3026472,2020284,3026479,8,1942,3026479
2020355,127,3026640,2020430,3026647,8,1950,3026647
2020451,128,3026668,2020486,3026671,4,1954,3026671
2020495,129,3026672,2020531,3026675,4,1958,3026675
2020540,130,3026676,2020575,3026679,4,1962,3026679
2020589,131,3026680,2020624,3026683,4,1966,3026683
2020647,132,3026684,2020686,3026687,4,1970,3026687
2020696,133,3026688,2020765,3026691,4,1974,3026691
2020780,134,3026720,2020853,3026727,8,1982,3026727
2020865,135,3026740,2020896,3026742,3,1985,3026742
2020960,136,3026864,2021010,3026868,5,1990,3026868
2021021,137,3026876,2021061,3026879,3,1993,3026879
2021071,138,3026880,2021139,3026886,7,2000,3026886
2021149,139,3026888,2021213,3026894,7,2007,3026894
2021223,140,3026896,2021295,3026901,6,2013,3026901
2021305,141,3026904,2021345,3026906,3,2016,3026906
2021356,142,3026908,2021396,3026911,4,2020,3026911
2021406,143,3026912,2021462,3026917,5,2025,3026917
2021472,144,3026920,2021520,3026924,5,2030,3026924
2021530,145,3026928,2021586,3026933,6,2036,3026933
2021596,146,3026936,2021643,3026940,5,2041,3026940
2021655,147,3026944,2021703,3026946,3,2044,3026946
2021725,148,3027048,2021789,3027054,7,2051,3027054
2021799,149,3027056,2021855,3027061,6,2057,3027061
2021866,150,3027072,2021962,3027077,6,2063,3027077
2021980,151,3027136,2022053,3027143,8,2071,3027143
2022151,152,3027352,2022231,3027359,8,2079,3027359
2022346,153,3027680,2022413,3027685,6,2085,3027685
2022620,154,3028096,2022841,3028101,6,2091,3028101
2022883,155,3028104,2022948,3028108,5,2096,3028108
2023018,156,3028300,2023051,3028302,3,2099,3028302
2023137,157,3028408,2023201,3028412,5,2104,3028412
